TweetID	WorkerID_1	Label1	WorkerID_2	Label2	WorkerID_3	Label3
1241154356692451328	AWIPMIAD5U5MP	4	A3M3HUU77NKTES	2	A1CF6U3GF7DZEJ	3
1241156143126200320	AWIPMIAD5U5MP	4	A3M3HUU77NKTES	2	A1CF6U3GF7DZEJ	2
1241158650015526912	A3GUJ6JD25FX7O	4	A3M3HUU77NKTES	1	A16FY9L7QTDNRW	4
1241165305780543493	A3GUJ6JD25FX7O	1	A3M3HUU77NKTES	1	A16FY9L7QTDNRW	4
1241175393924612096	A3GUJ6JD25FX7O	3	A3M3HUU77NKTES	1	A16FY9L7QTDNRW	4
1241175797534044161	A3M3HUU77NKTES	1	A5BMA5POGL8DW	2	A3M3HUU77NKTES	1
1241195254608326656	A3M3HUU77NKTES	2	A5BMA5POGL8DW	2	A3M3HUU77NKTES	2
1241195669907320832	A3M3HUU77NKTES	1	A5BMA5POGL8DW	1	A3M3HUU77NKTES	2
1241208578125385728	A3M3HUU77NKTES	1	A3M3HUU77NKTES	1	A16FY9L7QTDNRW	2
1241235950660767744	A3M3HUU77NKTES	2	A3M3HUU77NKTES	1	A16FY9L7QTDNRW	4
1245421812801888256	A3M3HUU77NKTES	1	A3M3HUU77NKTES	3	A16FY9L7QTDNRW	2
1245439833306095629	A5BMA5POGL8DW	2	A2KXARDIOGJL8T	2	A3M3HUU77NKTES	2
1245443091617603584	A5BMA5POGL8DW	3	A2KXARDIOGJL8T	1	A3M3HUU77NKTES	2
1245453167204024320	A5BMA5POGL8DW	1	A2KXARDIOGJL8T	2	A3M3HUU77NKTES	1
1245453918966087680	A3M3HUU77NKTES	3	A5BMA5POGL8DW	1	A5BMA5POGL8DW	1
1245461115783405568	A3M3HUU77NKTES	2	A5BMA5POGL8DW	2	A5BMA5POGL8DW	2
1245462474960199680	A3M3HUU77NKTES	1	A5BMA5POGL8DW	2	A5BMA5POGL8DW	2
1245462901621743617	A3GUJ6JD25FX7O	1	A3M3HUU77NKTES	1	AYJGJAIY0EXW	1
1245466651065118720	A3GUJ6JD25FX7O	1	A3M3HUU77NKTES	2	AYJGJAIY0EXW	4
1245468367000965121	A3GUJ6JD25FX7O	2	A3M3HUU77NKTES	2	AYJGJAIY0EXW	2
1245468826956754944	A3M3HUU77NKTES	1	A3M3HUU77NKTES	1	A3M3HUU77NKTES	3
1245474954373738497	A3M3HUU77NKTES	1	A3M3HUU77NKTES	2	A3M3HUU77NKTES	2
1245475698837344258	A3M3HUU77NKTES	2	A3M3HUU77NKTES	1	A3M3HUU77NKTES	2
1245483919702515713	A3M3HUU77NKTES	1	A3GUJ6JD25FX7O	1	A3CFNUD7VR2E1E	3
1245484657107333121	A3M3HUU77NKTES	2	A3GUJ6JD25FX7O	1	A3CFNUD7VR2E1E	3
1245485057244123142	A3M3HUU77NKTES	1	A3GUJ6JD25FX7O	1	A3CFNUD7VR2E1E	1
1245494068248891392	A1CF6U3GF7DZEJ	1	A5BMA5POGL8DW	1	A3M3HUU77NKTES	2
1245500000311717888	A1CF6U3GF7DZEJ	4	A5BMA5POGL8DW	2	A3M3HUU77NKTES	2
1245503205733064704	A1CF6U3GF7DZEJ	5	A5BMA5POGL8DW	2	A3M3HUU77NKTES	2
1245506680579690497	A3M3HUU77NKTES	2	A5BMA5POGL8DW	1	A3M3HUU77NKTES	2
1245507485412151297	A3M3HUU77NKTES	2	A5BMA5POGL8DW	2	A3M3HUU77NKTES	2
1245508602804097024	A3M3HUU77NKTES	3	A5BMA5POGL8DW	1	A3M3HUU77NKTES	2
1263581322900955138	AWIPMIAD5U5MP	4	A3M3HUU77NKTES	1	A3M3HUU77NKTES	2
1263582427147956224	AWIPMIAD5U5MP	1	A3M3HUU77NKTES	1	A3M3HUU77NKTES	2
1245514536775532545	AWIPMIAD5U5MP	1	A3M3HUU77NKTES	2	A3M3HUU77NKTES	3
1245515504074100736	A5BMA5POGL8DW	2	A1CF6U3GF7DZEJ	4	A16FY9L7QTDNRW	4
1263591408838967296	A5BMA5POGL8DW	2	A1CF6U3GF7DZEJ	2	A16FY9L7QTDNRW	2
1263594368985739268	A5BMA5POGL8DW	2	A1CF6U3GF7DZEJ	2	A16FY9L7QTDNRW	2
1263602044323033088	A1O4TRWZO664V3	2	A3M3HUU77NKTES	1	A5BMA5POGL8DW	2
1245529965438758912	A1O4TRWZO664V3	1	A3M3HUU77NKTES	2	A5BMA5POGL8DW	1
1245533879017979904	A1O4TRWZO664V3	5	A3M3HUU77NKTES	1	A5BMA5POGL8DW	2
1264413198675062784	A5BMA5POGL8DW	1	A3M3HUU77NKTES	1	A3M3HUU77NKTES	2
1264413378111516674	A5BMA5POGL8DW	5	A3M3HUU77NKTES	2	A3M3HUU77NKTES	3
1264414035996545024	A5BMA5POGL8DW	1	A3M3HUU77NKTES	1	A3M3HUU77NKTES	2
1263607594825814016	A3M3HUU77NKTES	1	A5BMA5POGL8DW	1	A3M3HUU77NKTES	2
1263611093135421440	A3M3HUU77NKTES	2	A5BMA5POGL8DW	2	A3M3HUU77NKTES	2
1263612349878951936	A3M3HUU77NKTES	2	A5BMA5POGL8DW	3	A3M3HUU77NKTES	2
1231772104502259712	A3M3HUU77NKTES	2	A3EZ0H07TSDAPW	3	A3M3HUU77NKTES	2
1245542333187100672	A3M3HUU77NKTES	3	A3EZ0H07TSDAPW	3	A3M3HUU77NKTES	2
1231772406940721152	A3M3HUU77NKTES	2	A3EZ0H07TSDAPW	4	A3M3HUU77NKTES	2
1264424781572526082	A5BMA5POGL8DW	2	AYJGJAIY0EXW	2	A3M3HUU77NKTES	2
1231774241172918272	A5BMA5POGL8DW	1	AYJGJAIY0EXW	4	A3M3HUU77NKTES	2
1264425637185380352	A5BMA5POGL8DW	1	AYJGJAIY0EXW	1	A3M3HUU77NKTES	2
1231777668959555585	A3GUJ6JD25FX7O	3	A3GUJ6JD25FX7O	3	A3GUJ6JD25FX7O	3
1264429630716440576	A3GUJ6JD25FX7O	1	A3GUJ6JD25FX7O	1	A3GUJ6JD25FX7O	1
1245550667181121537	A3GUJ6JD25FX7O	3	A3GUJ6JD25FX7O	3	A3GUJ6JD25FX7O	1
1245550882185338881	A3M3HUU77NKTES	1	A16FY9L7QTDNRW	1	A3M3HUU77NKTES	1
1263623685115506688	A3M3HUU77NKTES	1	A16FY9L7QTDNRW	2	A3M3HUU77NKTES	1
1245552063381110786	A3M3HUU77NKTES	2	A16FY9L7QTDNRW	1	A3M3HUU77NKTES	2
1264438117538213888	AYJGJAIY0EXW	4	A5BMA5POGL8DW	2	AWIPMIAD5U5MP	4
1263628107652542465	AYJGJAIY0EXW	4	A5BMA5POGL8DW	1	AWIPMIAD5U5MP	4
1264440248282443776	AYJGJAIY0EXW	4	A5BMA5POGL8DW	1	AWIPMIAD5U5MP	4
1245557177349058560	A3M3HUU77NKTES	2	A3M3HUU77NKTES	1	A16FY9L7QTDNRW	4
1264445239869276166	A3M3HUU77NKTES	3	A3M3HUU77NKTES	2	A16FY9L7QTDNRW	4
1264445438431596544	A3M3HUU77NKTES	2	A3M3HUU77NKTES	1	A16FY9L7QTDNRW	4
1245562257850822656	A16FY9L7QTDNRW	1	A3M3HUU77NKTES	1	AYJGJAIY0EXW	4
1264451127480774658	A16FY9L7QTDNRW	1	A3M3HUU77NKTES	1	AYJGJAIY0EXW	1
1264451541999603712	A5BMA5POGL8DW	1	AYJGJAIY0EXW	1	A3M3HUU77NKTES	1
1264453277057314817	A5BMA5POGL8DW	2	AYJGJAIY0EXW	2	A3M3HUU77NKTES	2
1245565365565812736	A5BMA5POGL8DW	1	AYJGJAIY0EXW	4	A3M3HUU77NKTES	1
1245565611733893120	A3M3HUU77NKTES	2	A16FY9L7QTDNRW	2	A3M3HUU77NKTES	1
1231799059305779200	A3M3HUU77NKTES	2	A16FY9L7QTDNRW	2	A3M3HUU77NKTES	2
1264456702184820737	A3M3HUU77NKTES	2	A16FY9L7QTDNRW	1	A3M3HUU77NKTES	1
1264456957395599367	AE03LUY7RH400	3	AX8EX2QI5HIQQ	1	A16FY9L7QTDNRW	3
1245570140143378432	AE03LUY7RH400	3	AX8EX2QI5HIQQ	2	A16FY9L7QTDNRW	4
1231808534355927040	AE03LUY7RH400	4	AX8EX2QI5HIQQ	1	A16FY9L7QTDNRW	2
1245575492167598080	A3M3HUU77NKTES	1	A16FY9L7QTDNRW	2	AYJGJAIY0EXW	2
1263648962092781569	A3M3HUU77NKTES	2	A16FY9L7QTDNRW	2	AYJGJAIY0EXW	4
1263649225050427392	A3M3HUU77NKTES	1	A16FY9L7QTDNRW	2	AYJGJAIY0EXW	2
1231810475223961600	A3M3HUU77NKTES	1	A3M3HUU77NKTES	1	A3M3HUU77NKTES	1
1245579434440028165	A3M3HUU77NKTES	1	A3M3HUU77NKTES	1	A3M3HUU77NKTES	2
1231817415857754112	A3M3HUU77NKTES	1	A3M3HUU77NKTES	2	A3M3HUU77NKTES	3
1264477295575805952	A5BMA5POGL8DW	1	A5BMA5POGL8DW	1	A16FY9L7QTDNRW	1
1231818708022001664	A5BMA5POGL8DW	2	A5BMA5POGL8DW	5	A16FY9L7QTDNRW	4
1245583594300403713	A5BMA5POGL8DW	1	A5BMA5POGL8DW	1	A16FY9L7QTDNRW	1
1231820923021348869	A6T8PXIZ6IN7Y	2	A5BMA5POGL8DW	1	A3M3HUU77NKTES	1
1263659586122182656	A6T8PXIZ6IN7Y	1	A5BMA5POGL8DW	1	A3M3HUU77NKTES	1
1264485636389474306	A6T8PXIZ6IN7Y	5	A5BMA5POGL8DW	2	A3M3HUU77NKTES	1
1231827776170119168	A3M3HUU77NKTES	2	A3M3HUU77NKTES	1	AYJGJAIY0EXW	2
1264492345199738882	A3M3HUU77NKTES	2	A3M3HUU77NKTES	2	AYJGJAIY0EXW	3
1264492996185088002	A3M3HUU77NKTES	2	A3M3HUU77NKTES	2	AYJGJAIY0EXW	4
1231834681726779393	A3QI1RV4HQ9MOC	1	A3M3HUU77NKTES	1	AYJGJAIY0EXW	4
1264494228354166784	A3QI1RV4HQ9MOC	1	A3M3HUU77NKTES	2	AYJGJAIY0EXW	2
1245600196131581952	A3QI1RV4HQ9MOC	3	A3M3HUU77NKTES	1	AYJGJAIY0EXW	4
1245600695249563648	A5BMA5POGL8DW	3	A3M3HUU77NKTES	1	A6T8PXIZ6IN7Y	3
1264500243069956096	A5BMA5POGL8DW	1	A3M3HUU77NKTES	2	A6T8PXIZ6IN7Y	1
1231844281519833089	A5BMA5POGL8DW	1	A3M3HUU77NKTES	2	A6T8PXIZ6IN7Y	1
1231846197276495873	A3M3HUU77NKTES	1	A3M3HUU77NKTES	1	A5BMA5POGL8DW	2
1263677036867973121	A3M3HUU77NKTES	2	A3M3HUU77NKTES	2	A5BMA5POGL8DW	5
1245606255286054913	A3M3HUU77NKTES	2	A3M3HUU77NKTES	2	A5BMA5POGL8DW	2
1263678092989603840	A16FY9L7QTDNRW	1	A3M3HUU77NKTES	2	A3M3HUU77NKTES	1
1231849650115579904	A16FY9L7QTDNRW	3	A3M3HUU77NKTES	2	A3M3HUU77NKTES	2
1231850388350885890	A16FY9L7QTDNRW	1	A3M3HUU77NKTES	3	A3M3HUU77NKTES	3
1263679444457099265	A5BMA5POGL8DW	1	AYJGJAIY0EXW	4	A3M3HUU77NKTES	2
1245608453223010310	A5BMA5POGL8DW	1	AYJGJAIY0EXW	4	A3M3HUU77NKTES	2
1231852292812394499	A5BMA5POGL8DW	1	AYJGJAIY0EXW	2	A3M3HUU77NKTES	2
1245613948230963201	A1CF6U3GF7DZEJ	1	A3M3HUU77NKTES	1	A3M3HUU77NKTES	3
1263685912287866883	A1CF6U3GF7DZEJ	2	A3M3HUU77NKTES	1	A3M3HUU77NKTES	3
1245614932139184128	A1CF6U3GF7DZEJ	2	A3M3HUU77NKTES	2	A3M3HUU77NKTES	1
1231864205898158081	A3M3HUU77NKTES	2	A5BMA5POGL8DW	2	A3EZ0H07TSDAPW	4
1231864422215213056	A3M3HUU77NKTES	2	A5BMA5POGL8DW	2	A3EZ0H07TSDAPW	1
1245617842659012610	A3M3HUU77NKTES	1	A5BMA5POGL8DW	1	A3EZ0H07TSDAPW	1
1263689726957023233	A1CF6U3GF7DZEJ	1	A3M3HUU77NKTES	1	A5BMA5POGL8DW	1
1263691553416986624	A1CF6U3GF7DZEJ	1	A3M3HUU77NKTES	2	A5BMA5POGL8DW	1
1263691931265073152	A1CF6U3GF7DZEJ	1	A3M3HUU77NKTES	2	A5BMA5POGL8DW	1
1264523263964659715	A3GUJ6JD25FX7O	4	A5BMA5POGL8DW	1	A3M3HUU77NKTES	1
1231869790165372928	A3GUJ6JD25FX7O	1	A5BMA5POGL8DW	1	A3M3HUU77NKTES	1
1231872044519657472	A3GUJ6JD25FX7O	4	A5BMA5POGL8DW	2	A3M3HUU77NKTES	2
1264526402663006209	AX8EX2QI5HIQQ	1	A5BMA5POGL8DW	1	A16FY9L7QTDNRW	2
1231874499613614080	AX8EX2QI5HIQQ	2	A5BMA5POGL8DW	2	A16FY9L7QTDNRW	2
1231875184266604544	AX8EX2QI5HIQQ	2	A5BMA5POGL8DW	5	A16FY9L7QTDNRW	4
1245626892180324354	A16FY9L7QTDNRW	1	AYJGJAIY0EXW	1	AYJGJAIY0EXW	1
1245627076511551488	A16FY9L7QTDNRW	1	AYJGJAIY0EXW	1	AYJGJAIY0EXW	1
1263699200166047745	A16FY9L7QTDNRW	1	AYJGJAIY0EXW	4	AYJGJAIY0EXW	4
1231878979872686080	A5BMA5POGL8DW	1	A16FY9L7QTDNRW	2	AYJGJAIY0EXW	1
1263705473984819206	A5BMA5POGL8DW	2	A16FY9L7QTDNRW	4	AYJGJAIY0EXW	4
1245633417074454528	A5BMA5POGL8DW	1	A16FY9L7QTDNRW	1	AYJGJAIY0EXW	1
1245634297064644616	A3M3HUU77NKTES	1	AYJGJAIY0EXW	4	A3M3HUU77NKTES	1
1245635290774900738	A3M3HUU77NKTES	2	AYJGJAIY0EXW	1	A3M3HUU77NKTES	2
1263708488766644226	A3M3HUU77NKTES	2	AYJGJAIY0EXW	4	A3M3HUU77NKTES	2
1231887480179183616	A5BMA5POGL8DW	2	A1CF6U3GF7DZEJ	4	A3M3HUU77NKTES	1
1231887491763970050	A5BMA5POGL8DW	3	A1CF6U3GF7DZEJ	3	A3M3HUU77NKTES	2
1263712410633768960	A5BMA5POGL8DW	1	A1CF6U3GF7DZEJ	1	A3M3HUU77NKTES	2
1231891562751119365	A16FY9L7QTDNRW	4	A16FY9L7QTDNRW	4	A3M3HUU77NKTES	1
1231892014272151554	A16FY9L7QTDNRW	2	A16FY9L7QTDNRW	2	A3M3HUU77NKTES	1
1231892734132264962	A16FY9L7QTDNRW	3	A16FY9L7QTDNRW	4	A3M3HUU77NKTES	3
1263714048291426305	A3M3HUU77NKTES	1	A16FY9L7QTDNRW	4	A3M3HUU77NKTES	1
1231893670951079937	A3M3HUU77NKTES	3	A16FY9L7QTDNRW	4	A3M3HUU77NKTES	2
1231895004236238849	A3M3HUU77NKTES	2	A16FY9L7QTDNRW	4	A3M3HUU77NKTES	1
1231895227859795971	A3M3HUU77NKTES	1	A3GUJ6JD25FX7O	4	AYJGJAIY0EXW	4
1245644075337842689	A3M3HUU77NKTES	2	A3GUJ6JD25FX7O	1	AYJGJAIY0EXW	1
1231897122997448705	A3M3HUU77NKTES	1	A3GUJ6JD25FX7O	1	AYJGJAIY0EXW	4
1245644301008138242	A5BMA5POGL8DW	2	A5BMA5POGL8DW	1	A3M3HUU77NKTES	1
1245645060810539008	A5BMA5POGL8DW	1	A5BMA5POGL8DW	1	A3M3HUU77NKTES	1
1231912444743651328	A5BMA5POGL8DW	1	A5BMA5POGL8DW	1	A3M3HUU77NKTES	1
1231915324691271680	A3M3HUU77NKTES	2	A3M3HUU77NKTES	1	A3M3HUU77NKTES	2
1263742466563473408	A3M3HUU77NKTES	2	A3M3HUU77NKTES	1	A3M3HUU77NKTES	2
1263742716019478530	A3M3HUU77NKTES	2	A3M3HUU77NKTES	2	A3M3HUU77NKTES	2
1231920572449214464	A3M3HUU77NKTES	2	AYJGJAIY0EXW	2	A1O4TRWZO664V3	2
1231920916323373056	A3M3HUU77NKTES	3	AYJGJAIY0EXW	2	A1O4TRWZO664V3	2
1231922236656717825	A3M3HUU77NKTES	2	A5BMA5POGL8DW	2	AXQWKUJF7SQXP	4
1231922237092950017	A3M3HUU77NKTES	2	A5BMA5POGL8DW	2	AXQWKUJF7SQXP	3
1231922681110360064	A3M3HUU77NKTES	2	A5BMA5POGL8DW	2	AXQWKUJF7SQXP	4
1263753849950449665	A5BMA5POGL8DW	2	A3M3HUU77NKTES	1	A5BMA5POGL8DW	1
1231927297977942017	A5BMA5POGL8DW	1	A3M3HUU77NKTES	2	A5BMA5POGL8DW	1
1263759917610987520	A5BMA5POGL8DW	2	A3M3HUU77NKTES	2	A5BMA5POGL8DW	2
1231929175612592128	A3M3HUU77NKTES	1	A3GUJ6JD25FX7O	2	A3M3HUU77NKTES	2
1263761648566759424	A3M3HUU77NKTES	2	A3GUJ6JD25FX7O	3	A3M3HUU77NKTES	2
1263767225120497664	A3M3HUU77NKTES	4	A3GUJ6JD25FX7O	2	A3M3HUU77NKTES	2
1265842398896283648	A5BMA5POGL8DW	2	A3M3HUU77NKTES	1	A1CF6U3GF7DZEJ	2
1263769659666554880	A5BMA5POGL8DW	1	A3M3HUU77NKTES	1	A1CF6U3GF7DZEJ	1
1265847696486735872	A5BMA5POGL8DW	2	A3M3HUU77NKTES	2	A1CF6U3GF7DZEJ	2
1231943879185723393	A16FY9L7QTDNRW	2	A3M3HUU77NKTES	1	A3M3HUU77NKTES	1
1263782359142248450	A16FY9L7QTDNRW	2	A3M3HUU77NKTES	2	A3M3HUU77NKTES	1
1263787201436897280	A16FY9L7QTDNRW	2	A3M3HUU77NKTES	2	A3M3HUU77NKTES	1
1263792351186579457	AYJGJAIY0EXW	5	A16FY9L7QTDNRW	2	A3M3HUU77NKTES	4
1264596439478398976	AYJGJAIY0EXW	4	A16FY9L7QTDNRW	4	A3M3HUU77NKTES	4
1265863292917964800	AYJGJAIY0EXW	4	A16FY9L7QTDNRW	3	A3M3HUU77NKTES	4
1265871784546467840	A3M3HUU77NKTES	1	A1CF6U3GF7DZEJ	1	AYJGJAIY0EXW	4
1265872151007166466	A3M3HUU77NKTES	2	A1CF6U3GF7DZEJ	1	AYJGJAIY0EXW	2
1263806834139230211	A3M3HUU77NKTES	2	A1CF6U3GF7DZEJ	1	AYJGJAIY0EXW	4
1265880363844251648	A3M3HUU77NKTES	1	A3M3HUU77NKTES	1	A3M3HUU77NKTES	1
1263810539345477634	A3M3HUU77NKTES	3	A3M3HUU77NKTES	2	A3M3HUU77NKTES	2
1265885871288406024	A3M3HUU77NKTES	2	A3M3HUU77NKTES	1	A3M3HUU77NKTES	1
1265889135610347522	A3M3HUU77NKTES	2	A5BMA5POGL8DW	1	A3M3HUU77NKTES	1
1265893952818995200	A3M3HUU77NKTES	2	A5BMA5POGL8DW	1	A3M3HUU77NKTES	2
1263827264472444929	A3M3HUU77NKTES	2	A5BMA5POGL8DW	2	A3M3HUU77NKTES	2
1265905096291807233	A16FY9L7QTDNRW	4	A3M3HUU77NKTES	1	A3GUJ6JD25FX7O	3
1265909962078707714	A16FY9L7QTDNRW	2	A3M3HUU77NKTES	2	A3GUJ6JD25FX7O	4
1265912838633041921	A16FY9L7QTDNRW	4	A3M3HUU77NKTES	2	A3GUJ6JD25FX7O	1
1231994971722412032	AYJGJAIY0EXW	1	A2BAQ26SMQQEUG	1	A3M3HUU77NKTES	2
1265920635391430656	AYJGJAIY0EXW	1	A2BAQ26SMQQEUG	1	A3M3HUU77NKTES	2
1265921401237598209	AYJGJAIY0EXW	4	A2BAQ26SMQQEUG	3	A3M3HUU77NKTES	2
1265925100659806209	A3M3HUU77NKTES	1	A5BMA5POGL8DW	1	A3GUJ6JD25FX7O	1
1265927993668407296	A3M3HUU77NKTES	2	A5BMA5POGL8DW	2	A3GUJ6JD25FX7O	2
1265928831384170507	A3M3HUU77NKTES	2	A5BMA5POGL8DW	5	A3GUJ6JD25FX7O	4
1265941923539218433	A5BMA5POGL8DW	2	A5BMA5POGL8DW	2	A3M3HUU77NKTES	1
1265947107602526208	A5BMA5POGL8DW	1	A5BMA5POGL8DW	1	A3M3HUU77NKTES	2
1265951070179581953	A5BMA5POGL8DW	1	A5BMA5POGL8DW	1	A3M3HUU77NKTES	1
1265951233333817344	A3M3HUU77NKTES	1	A16FY9L7QTDNRW	2	A3M3HUU77NKTES	1
1265951595004493825	A3M3HUU77NKTES	2	A16FY9L7QTDNRW	2	A3M3HUU77NKTES	2
1265951821987672064	A3M3HUU77NKTES	1	A16FY9L7QTDNRW	2	A3M3HUU77NKTES	2
1265952134723321856	A16FY9L7QTDNRW	2	A3M3HUU77NKTES	1	A3M3HUU77NKTES	1
1232019579452346369	A16FY9L7QTDNRW	4	A3M3HUU77NKTES	1	A3M3HUU77NKTES	2
1265957189492961280	A16FY9L7QTDNRW	2	A3M3HUU77NKTES	2	A3M3HUU77NKTES	3
1265958122905931779	A16FY9L7QTDNRW	2	A3M3HUU77NKTES	1	A3M3HUU77NKTES	2
1263864274381713410	A16FY9L7QTDNRW	2	A3M3HUU77NKTES	1	A3M3HUU77NKTES	2
1232028170800566272	A16FY9L7QTDNRW	2	A3M3HUU77NKTES	3	A3M3HUU77NKTES	2
1265971261483565057	AYJGJAIY0EXW	4	A38EHOL0U2BTV0	3	A5BMA5POGL8DW	4
1265979730957750272	AYJGJAIY0EXW	2	A38EHOL0U2BTV0	1	A5BMA5POGL8DW	1
1265980023799861248	AYJGJAIY0EXW	3	A38EHOL0U2BTV0	3	A5BMA5POGL8DW	4
1232044516510752774	A3M3HUU77NKTES	1	A16FY9L7QTDNRW	4	A3M3HUU77NKTES	2
1232046718902034432	A3M3HUU77NKTES	1	A16FY9L7QTDNRW	4	A3M3HUU77NKTES	2
1265986551298711552	A3M3HUU77NKTES	1	A16FY9L7QTDNRW	1	A3M3HUU77NKTES	2
1232051269746884608	A16FY9L7QTDNRW	4	A3M3HUU77NKTES	1	A3M3HUU77NKTES	2
1265993037202653189	A16FY9L7QTDNRW	1	A3M3HUU77NKTES	2	A3M3HUU77NKTES	2
1232058220820271109	A16FY9L7QTDNRW	2	A3M3HUU77NKTES	1	A3M3HUU77NKTES	3
1273307402394202113	A3M3HUU77NKTES	2	AYJGJAIY0EXW	4	A3M3HUU77NKTES	1
