id_str	WorkerID_1	Label1	WorkerID_2	Label2	WorkerID_3	Label3
1174603994666323968	A1CF6U3GF7DZEJ	4	A16FY9L7QTDNRW	3	A39ZQZ2T5Z7JSB	4
1241038911910133762	A1CF6U3GF7DZEJ	1	A16FY9L7QTDNRW	1	A39ZQZ2T5Z7JSB	1
1155590874845372416	A1CF6U3GF7DZEJ	1	A16FY9L7QTDNRW	1	A39ZQZ2T5Z7JSB	4
1196569823234396160	AYJGJAIY0EXW	4	A5BMA5POGL8DW	2	A3P7M9666KJCP	4
1197251080243073025	AYJGJAIY0EXW	4	A5BMA5POGL8DW	2	A3P7M9666KJCP	3
1197244783695192064	AYJGJAIY0EXW	4	A5BMA5POGL8DW	4	A3P7M9666KJCP	3
1174642233116626945	A5BMA5POGL8DW	2	A3GUJ6JD25FX7O	1	AYJGJAIY0EXW	2
1155491921818771457	A5BMA5POGL8DW	4	A3GUJ6JD25FX7O	4	AYJGJAIY0EXW	4
1155552439178862593	A5BMA5POGL8DW	2	A3GUJ6JD25FX7O	1	AYJGJAIY0EXW	4
1265921165832400897	A16FY9L7QTDNRW	2	A3GUJ6JD25FX7O	1	A3GUJ6JD25FX7O	2
1184562435895779330	A16FY9L7QTDNRW	1	A3GUJ6JD25FX7O	1	A3GUJ6JD25FX7O	1
1231930186268061698	A16FY9L7QTDNRW	2	A3GUJ6JD25FX7O	2	A3GUJ6JD25FX7O	1
1162306217890459649	A16FY9L7QTDNRW	2	A5BMA5POGL8DW	1	A5BMA5POGL8DW	2
1197103142527283200	A16FY9L7QTDNRW	2	A5BMA5POGL8DW	1	A5BMA5POGL8DW	2
1204333226719940608	A16FY9L7QTDNRW	2	A5BMA5POGL8DW	1	A5BMA5POGL8DW	2
1240897499088531457	AYJGJAIY0EXW	2	A5BMA5POGL8DW	2	A5BMA5POGL8DW	2
1202196042084691975	AYJGJAIY0EXW	2	A5BMA5POGL8DW	2	A5BMA5POGL8DW	2
1245398216318779395	AYJGJAIY0EXW	2	A5BMA5POGL8DW	2	A5BMA5POGL8DW	2
1197526064660127747	A5BMA5POGL8DW	1	AWIPMIAD5U5MP	4	AX8EX2QI5HIQQ	1
1155533019689754624	A5BMA5POGL8DW	1	AWIPMIAD5U5MP	4	AX8EX2QI5HIQQ	2
1241056251905179649	A5BMA5POGL8DW	4	AWIPMIAD5U5MP	4	AX8EX2QI5HIQQ	1
1265949952515215360	A5BMA5POGL8DW	1	A39J5RLVDTM6SM	1	A1CF6U3GF7DZEJ	1
1196536939022888962	A5BMA5POGL8DW	2	A39J5RLVDTM6SM	1	A1CF6U3GF7DZEJ	1
1273294675068231682	A5BMA5POGL8DW	2	A39J5RLVDTM6SM	2	A1CF6U3GF7DZEJ	4
1265927225968332800	A16FY9L7QTDNRW	2	A3GUJ6JD25FX7O	3	A2WNW8A4MOR7T7	4
1235241243547967488	A16FY9L7QTDNRW	2	A3GUJ6JD25FX7O	3	A2WNW8A4MOR7T7	4
1155426188363522054	A16FY9L7QTDNRW	4	A3GUJ6JD25FX7O	1	A2WNW8A4MOR7T7	4
1240916902345654272	AWIPMIAD5U5MP	4	A16FY9L7QTDNRW	2	AYJGJAIY0EXW	4
1241164175654739970	AWIPMIAD5U5MP	4	A16FY9L7QTDNRW	2	AYJGJAIY0EXW	4
1231954592285458432	AWIPMIAD5U5MP	4	A16FY9L7QTDNRW	1	AYJGJAIY0EXW	1
1263723463392493568	A16FY9L7QTDNRW	2	A1CF6U3GF7DZEJ	1	A16FY9L7QTDNRW	1
1235240931147878401	A16FY9L7QTDNRW	2	A1CF6U3GF7DZEJ	4	A16FY9L7QTDNRW	2
1174452863453585408	A16FY9L7QTDNRW	2	A1CF6U3GF7DZEJ	1	A16FY9L7QTDNRW	1
1232051440698449923	A16FY9L7QTDNRW	2	A1CF6U3GF7DZEJ	4	A16FY9L7QTDNRW	4
1155588149873188866	A16FY9L7QTDNRW	4	A1CF6U3GF7DZEJ	3	A16FY9L7QTDNRW	4
1263725349168459776	A16FY9L7QTDNRW	1	A1CF6U3GF7DZEJ	1	A16FY9L7QTDNRW	1
1264604257094950921	A5BMA5POGL8DW	2	A16FY9L7QTDNRW	3	A16FY9L7QTDNRW	4
1204333723581329413	A5BMA5POGL8DW	4	A16FY9L7QTDNRW	4	A16FY9L7QTDNRW	4
1162452895268311040	A5BMA5POGL8DW	4	A16FY9L7QTDNRW	4	A16FY9L7QTDNRW	4
1202236144488009728	A5BMA5POGL8DW	4	A5BMA5POGL8DW	2	A16FY9L7QTDNRW	4
1197183735109738497	A5BMA5POGL8DW	4	A5BMA5POGL8DW	4	A16FY9L7QTDNRW	4
1265902976234913793	A5BMA5POGL8DW	4	A5BMA5POGL8DW	4	A16FY9L7QTDNRW	4
1231973555832750084	AYJGJAIY0EXW	1	A3GUJ6JD25FX7O	1	A1CF6U3GF7DZEJ	1
1241075599919194113	AYJGJAIY0EXW	4	A3GUJ6JD25FX7O	1	A1CF6U3GF7DZEJ	1
1235269475919790080	AYJGJAIY0EXW	2	A3GUJ6JD25FX7O	1	A1CF6U3GF7DZEJ	2
1155518032510443525	A16FY9L7QTDNRW	4	A5BMA5POGL8DW	4	A1CF6U3GF7DZEJ	4
1197051557885497344	A16FY9L7QTDNRW	4	A5BMA5POGL8DW	4	A1CF6U3GF7DZEJ	3
1162454758105350144	A16FY9L7QTDNRW	4	A5BMA5POGL8DW	1	A1CF6U3GF7DZEJ	1
1197588699145527297	AEF601SQFOSBL	4	AYJGJAIY0EXW	5	A1CF6U3GF7DZEJ	1
1196451387116326912	AEF601SQFOSBL	4	AYJGJAIY0EXW	5	A1CF6U3GF7DZEJ	3
1197587390237417472	AEF601SQFOSBL	1	AYJGJAIY0EXW	1	A1CF6U3GF7DZEJ	1
1245454983300079618	A16FY9L7QTDNRW	2	A5BMA5POGL8DW	2	AYJGJAIY0EXW	4
1240914266464628736	A16FY9L7QTDNRW	2	A5BMA5POGL8DW	2	AYJGJAIY0EXW	4
1273319444199202819	A16FY9L7QTDNRW	4	A5BMA5POGL8DW	2	AYJGJAIY0EXW	4
1240991080117612544	A16FY9L7QTDNRW	2	A16FY9L7QTDNRW	2	AYJGJAIY0EXW	2
1273553492750340097	A16FY9L7QTDNRW	4	A16FY9L7QTDNRW	4	AYJGJAIY0EXW	4
1241162749654306816	A16FY9L7QTDNRW	4	A16FY9L7QTDNRW	4	AYJGJAIY0EXW	4
1155529534499893248	A1CF6U3GF7DZEJ	2	AJ2H4FUPQKF9E	3	AEF601SQFOSBL	4
1196517374951919616	A1CF6U3GF7DZEJ	1	AJ2H4FUPQKF9E	2	AEF601SQFOSBL	1
1202172861189906433	A1CF6U3GF7DZEJ	4	AJ2H4FUPQKF9E	4	AEF601SQFOSBL	4
1197248396123353088	AWIPMIAD5U5MP	4	AYJGJAIY0EXW	2	AYJGJAIY0EXW	4
1204321324723818497	AWIPMIAD5U5MP	4	AYJGJAIY0EXW	4	AYJGJAIY0EXW	4
1273549874148106241	AWIPMIAD5U5MP	4	AYJGJAIY0EXW	2	AYJGJAIY0EXW	2
1197896727283589121	A16FY9L7QTDNRW	4	A16FY9L7QTDNRW	4	A3P7M9666KJCP	4
1196535573424623617	A16FY9L7QTDNRW	4	A16FY9L7QTDNRW	4	A3P7M9666KJCP	4
1264472231813566469	A16FY9L7QTDNRW	3	A16FY9L7QTDNRW	4	A3P7M9666KJCP	5
1235162531611791360	A1CF6U3GF7DZEJ	1	A16FY9L7QTDNRW	2	A16FY9L7QTDNRW	2
1273313246951493639	A1CF6U3GF7DZEJ	3	A16FY9L7QTDNRW	4	A16FY9L7QTDNRW	2
1197099858055835648	A1CF6U3GF7DZEJ	2	A16FY9L7QTDNRW	4	A16FY9L7QTDNRW	2
1197628005595652111	A2TUNPP2GOQ1N3	4	A16FY9L7QTDNRW	4	A5BMA5POGL8DW	4
1197417733429719043	A2TUNPP2GOQ1N3	1	A16FY9L7QTDNRW	2	A5BMA5POGL8DW	2
1197650575111970822	A2TUNPP2GOQ1N3	1	A16FY9L7QTDNRW	2	A5BMA5POGL8DW	1
1196475623331573761	A16FY9L7QTDNRW	4	A5BMA5POGL8DW	4	A1CF6U3GF7DZEJ	4
1273604918792925185	A16FY9L7QTDNRW	4	A5BMA5POGL8DW	4	A1CF6U3GF7DZEJ	4
1273530831852769281	A16FY9L7QTDNRW	2	A5BMA5POGL8DW	2	A1CF6U3GF7DZEJ	2
1263764809440546817	A1CF6U3GF7DZEJ	4	A5BMA5POGL8DW	4	A3M3HUU77NKTES	1
1232020399426351104	A1CF6U3GF7DZEJ	2	A5BMA5POGL8DW	1	A3M3HUU77NKTES	1
1231843102186405888	A1CF6U3GF7DZEJ	4	A5BMA5POGL8DW	4	A3M3HUU77NKTES	1
1240925823105937409	AM2W23THD4CI7	3	A16FY9L7QTDNRW	2	A5BMA5POGL8DW	1
1174653245106601984	AM2W23THD4CI7	1	A16FY9L7QTDNRW	2	A5BMA5POGL8DW	4
1231874808708771842	AM2W23THD4CI7	4	A16FY9L7QTDNRW	4	A5BMA5POGL8DW	1
1155426636327616512	A5BMA5POGL8DW	3	A16FY9L7QTDNRW	4	A16FY9L7QTDNRW	3
1197423028851875840	A5BMA5POGL8DW	2	A16FY9L7QTDNRW	4	A16FY9L7QTDNRW	4
1197069153401790465	A5BMA5POGL8DW	1	A16FY9L7QTDNRW	4	A16FY9L7QTDNRW	4
1240952270440857602	AWIPMIAD5U5MP	4	A16FY9L7QTDNRW	2	A16FY9L7QTDNRW	3
1204444673227546629	AWIPMIAD5U5MP	1	A16FY9L7QTDNRW	1	A16FY9L7QTDNRW	2
1202234007687237632	AWIPMIAD5U5MP	4	A16FY9L7QTDNRW	2	A16FY9L7QTDNRW	1
1273295005365555205	A3GUJ6JD25FX7O	1	AM2W23THD4CI7	1	A16FY9L7QTDNRW	1
1155480144481570816	A3GUJ6JD25FX7O	1	AM2W23THD4CI7	1	A16FY9L7QTDNRW	1
1245632879968702466	A3GUJ6JD25FX7O	1	AM2W23THD4CI7	4	A16FY9L7QTDNRW	4
1231347860173729793	A16FY9L7QTDNRW	2	A5BMA5POGL8DW	2	A16FY9L7QTDNRW	2
1184553669083226118	A16FY9L7QTDNRW	4	A5BMA5POGL8DW	4	A16FY9L7QTDNRW	2
1263840998733594627	A16FY9L7QTDNRW	4	A5BMA5POGL8DW	2	A16FY9L7QTDNRW	2
1202098925060206593	AWIPMIAD5U5MP	1	A16FY9L7QTDNRW	1	A1CF6U3GF7DZEJ	1
1263788980165922817	AWIPMIAD5U5MP	4	A16FY9L7QTDNRW	1	A1CF6U3GF7DZEJ	1
1197473656584232960	AWIPMIAD5U5MP	4	A16FY9L7QTDNRW	4	A1CF6U3GF7DZEJ	4
1265961233833963520	A16FY9L7QTDNRW	1	A3GUJ6JD25FX7O	1	A5BMA5POGL8DW	1
1204443673393614849	A16FY9L7QTDNRW	4	A3GUJ6JD25FX7O	4	A5BMA5POGL8DW	4
1235106075776552960	A16FY9L7QTDNRW	3	A3GUJ6JD25FX7O	1	A5BMA5POGL8DW	1
1155416810424061954	A16FY9L7QTDNRW	1	A5BMA5POGL8DW	1	AM2W23THD4CI7	1
1155574463846670336	A16FY9L7QTDNRW	2	A5BMA5POGL8DW	2	AM2W23THD4CI7	2
1231961777430319105	A16FY9L7QTDNRW	2	A5BMA5POGL8DW	2	AM2W23THD4CI7	2
1231979413547470848	AYJGJAIY0EXW	4	A3P7M9666KJCP	4	A16FY9L7QTDNRW	4
1245486179295932418	AYJGJAIY0EXW	4	A3P7M9666KJCP	3	A16FY9L7QTDNRW	4
1264463959123529729	AYJGJAIY0EXW	4	A3P7M9666KJCP	1	A16FY9L7QTDNRW	4
1155418931223359488	AM2W23THD4CI7	3	A5BMA5POGL8DW	4	A1CF6U3GF7DZEJ	3
1241144560711057408	AM2W23THD4CI7	4	A5BMA5POGL8DW	4	A1CF6U3GF7DZEJ	4
1240968754298830849	AM2W23THD4CI7	4	A5BMA5POGL8DW	4	A1CF6U3GF7DZEJ	3
1264520913200066560	A5BMA5POGL8DW	4	A5BMA5POGL8DW	2	A16FY9L7QTDNRW	4
1197222136030646272	A5BMA5POGL8DW	4	A5BMA5POGL8DW	2	A16FY9L7QTDNRW	4
1202015117262635008	A5BMA5POGL8DW	4	A5BMA5POGL8DW	2	A16FY9L7QTDNRW	4
1241237657629401088	A16FY9L7QTDNRW	2	A2TUNPP2GOQ1N3	2	AYJGJAIY0EXW	2
1264481325152641024	A16FY9L7QTDNRW	2	A2TUNPP2GOQ1N3	1	AYJGJAIY0EXW	2
1197233527949058056	A16FY9L7QTDNRW	4	A2TUNPP2GOQ1N3	4	AYJGJAIY0EXW	4
1245488807442604033	A16FY9L7QTDNRW	2	A1CF6U3GF7DZEJ	2	A5BMA5POGL8DW	2
1235210252083253248	A16FY9L7QTDNRW	4	A1CF6U3GF7DZEJ	4	A5BMA5POGL8DW	2
1235106412998479872	A16FY9L7QTDNRW	4	A1CF6U3GF7DZEJ	4	A5BMA5POGL8DW	4
1155562771733536768	A16FY9L7QTDNRW	1	A16FY9L7QTDNRW	1	A5BMA5POGL8DW	2
1245446644440666112	A16FY9L7QTDNRW	2	A16FY9L7QTDNRW	2	A5BMA5POGL8DW	2
1240912330134900747	A16FY9L7QTDNRW	1	A16FY9L7QTDNRW	1	A5BMA5POGL8DW	1
1263787359847485441	A1CF6U3GF7DZEJ	1	A16FY9L7QTDNRW	1	A5BMA5POGL8DW	1
1162323019026632704	A1CF6U3GF7DZEJ	4	A16FY9L7QTDNRW	2	A5BMA5POGL8DW	2
1201989815815868416	A1CF6U3GF7DZEJ	1	A16FY9L7QTDNRW	1	A5BMA5POGL8DW	1
1273526082893996032	A16FY9L7QTDNRW	2	A16FY9L7QTDNRW	2	A5BMA5POGL8DW	2
1197620283294834690	A16FY9L7QTDNRW	2	A16FY9L7QTDNRW	2	A5BMA5POGL8DW	2
1155602759418335232	A16FY9L7QTDNRW	2	A16FY9L7QTDNRW	1	A5BMA5POGL8DW	1
1174569826691551232	A16FY9L7QTDNRW	2	AM2W23THD4CI7	2	AYJGJAIY0EXW	2
1196430005347258368	A16FY9L7QTDNRW	4	AM2W23THD4CI7	4	AYJGJAIY0EXW	4
1155558226198503425	A16FY9L7QTDNRW	3	AM2W23THD4CI7	3	AYJGJAIY0EXW	4
1197431873930174464	A16FY9L7QTDNRW	4	A16FY9L7QTDNRW	2	A1CF6U3GF7DZEJ	4
1264604224593309696	A16FY9L7QTDNRW	1	A16FY9L7QTDNRW	2	A1CF6U3GF7DZEJ	1
1184542346958032897	A5BMA5POGL8DW	1	A1CF6U3GF7DZEJ	1	AWIPMIAD5U5MP	4
1184503108262645761	A5BMA5POGL8DW	2	A1CF6U3GF7DZEJ	3	AWIPMIAD5U5MP	4
1174572821600768002	A5BMA5POGL8DW	1	A1CF6U3GF7DZEJ	1	AWIPMIAD5U5MP	4
1197870475143254016	A16FY9L7QTDNRW	4	A5BMA5POGL8DW	4	A39ZQZ2T5Z7JSB	4
1264501468440248320	A16FY9L7QTDNRW	1	A5BMA5POGL8DW	1	A39ZQZ2T5Z7JSB	1
1162270363922780160	A16FY9L7QTDNRW	2	A5BMA5POGL8DW	2	A39ZQZ2T5Z7JSB	2
1197556816911028226	A16FY9L7QTDNRW	2	A1CF6U3GF7DZEJ	3	AYJGJAIY0EXW	4
1162272862373158912	A16FY9L7QTDNRW	2	A1CF6U3GF7DZEJ	1	AYJGJAIY0EXW	1
1162306247883939840	A16FY9L7QTDNRW	2	A1CF6U3GF7DZEJ	3	AYJGJAIY0EXW	4
1264567118869266437	A1CF6U3GF7DZEJ	3	AM2W23THD4CI7	3	A16FY9L7QTDNRW	4
1232066722745765891	A1CF6U3GF7DZEJ	3	AM2W23THD4CI7	3	A16FY9L7QTDNRW	4
1197204793745444864	A1CF6U3GF7DZEJ	1	AM2W23THD4CI7	1	A16FY9L7QTDNRW	2
1263861032189145091	AYJGJAIY0EXW	1	A3GUJ6JD25FX7O	1	A16FY9L7QTDNRW	1
1197454200533377025	AYJGJAIY0EXW	4	A3GUJ6JD25FX7O	4	A16FY9L7QTDNRW	4
