TweetID	WorkerID_1	Label1	WorkerID_2	Label2	WorkerID_3	Label3
A1CF6U3GF7DZEJ	1202164141064105984	1	A681XM15AN28F	4	AEF601SQFOSBL	4
A1CF6U3GF7DZEJ	1235026019641208832	1	A16FY9L7QTDNRW	3	A1CF6U3GF7DZEJ	1
A1CF6U3GF7DZEJ	1265896552268251137	2	A16FY9L7QTDNRW	2	A1CF6U3GF7DZEJ	2
A1CF6U3GF7DZEJ	1240831094225846272	1	A16FY9L7QTDNRW	1	A1CF6U3GF7DZEJ	1
A681XM15AN28F	1245554900429389824	2	A6T8PXIZ6IN7Y	2	AXQWKUJF7SQXP	1
A681XM15AN28F	1197004861809651713	2	A6T8PXIZ6IN7Y	1	AXQWKUJF7SQXP	1
A681XM15AN28F	1231922418089938944	2	A1CF6U3GF7DZEJ	1	AEF601SQFOSBL	1
A681XM15AN28F	1245544880236986368	3	A1CF6U3GF7DZEJ	1	AEF601SQFOSBL	2
A681XM15AN28F	1245465739068420096	1	A1CF6U3GF7DZEJ	1	AEF601SQFOSBL	2
A16FY9L7QTDNRW	1235085633036537857	1	A3P7M9666KJCP	1	AXQWKUJF7SQXP	4
A16FY9L7QTDNRW	1273414118993793025	2	A3P7M9666KJCP	4	AXQWKUJF7SQXP	1
A16FY9L7QTDNRW	1202077946263097351	1	A3P7M9666KJCP	1	AXQWKUJF7SQXP	1
A2LN42YO5UY41W	1196415237244755969	2	A1CF6U3GF7DZEJ	1	AXQWKUJF7SQXP	3
A2LN42YO5UY41W	1197225663662571520	1	A1CF6U3GF7DZEJ	1	AXQWKUJF7SQXP	3
A2LN42YO5UY41W	1245376729830522880	2	A1CF6U3GF7DZEJ	1	AXQWKUJF7SQXP	1
A16FY9L7QTDNRW	1241121013062086656	2	A16FY9L7QTDNRW	1	A5BMA5POGL8DW	1
A16FY9L7QTDNRW	1197270679940403202	4	A16FY9L7QTDNRW	3	A5BMA5POGL8DW	1
A16FY9L7QTDNRW	1204212207124459522	2	A16FY9L7QTDNRW	2	A5BMA5POGL8DW	2
A3P7M9666KJCP	1197847503812599808	2	A681XM15AN28F	1	A16FY9L7QTDNRW	2
A3P7M9666KJCP	1174521015491104768	1	A681XM15AN28F	3	A16FY9L7QTDNRW	2
A3P7M9666KJCP	1204222042092003329	2	A681XM15AN28F	2	A16FY9L7QTDNRW	1
A16FY9L7QTDNRW	1235071107599699970	2	A681XM15AN28F	2	A5BMA5POGL8DW	2
A16FY9L7QTDNRW	1241229267523911680	4	A681XM15AN28F	4	A5BMA5POGL8DW	4
A16FY9L7QTDNRW	1240888914220666881	2	A681XM15AN28F	4	A5BMA5POGL8DW	1
A3P7M9666KJCP	1235022461374062592	4	A1O4TRWZO664V3	5	AEF601SQFOSBL	3
A3P7M9666KJCP	1155594765561487360	2	A1O4TRWZO664V3	1	AEF601SQFOSBL	4
A3P7M9666KJCP	1263582451911163905	4	A1O4TRWZO664V3	1	AEF601SQFOSBL	4
A1CF6U3GF7DZEJ	1231780935445577729	2	A16FY9L7QTDNRW	2	A16FY9L7QTDNRW	2
A1CF6U3GF7DZEJ	1155615268082737153	1	A16FY9L7QTDNRW	2	A16FY9L7QTDNRW	2
A1CF6U3GF7DZEJ	1197187641579655169	1	A16FY9L7QTDNRW	2	A16FY9L7QTDNRW	2
A681XM15AN28F	1264413380728799233	2	A1CF6U3GF7DZEJ	1	A681XM15AN28F	2
A681XM15AN28F	1265827213078863873	4	A1CF6U3GF7DZEJ	4	A681XM15AN28F	4
A681XM15AN28F	1196425803313164290	1	A1CF6U3GF7DZEJ	1	A681XM15AN28F	1
A1CF6U3GF7DZEJ	1197455359180451840	1	A16FY9L7QTDNRW	2	A1CF6U3GF7DZEJ	1
A1CF6U3GF7DZEJ	1245535978397335552	1	A16FY9L7QTDNRW	2	A1CF6U3GF7DZEJ	1
A1CF6U3GF7DZEJ	1174536440002121728	1	A16FY9L7QTDNRW	2	A1CF6U3GF7DZEJ	1
A16FY9L7QTDNRW	1232023872830083072	2	A6T8PXIZ6IN7Y	2	A681XM15AN28F	2
A16FY9L7QTDNRW	1204422654339346434	2	A6T8PXIZ6IN7Y	5	A681XM15AN28F	4
A16FY9L7QTDNRW	1245552398816313344	2	A6T8PXIZ6IN7Y	2	A681XM15AN28F	4
A16FY9L7QTDNRW	1234990940047069185	4	A2WNW8A4MOR7T7	4	AEF601SQFOSBL	3
A16FY9L7QTDNRW	1184481696378429440	1	A2WNW8A4MOR7T7	1	AEF601SQFOSBL	1
A16FY9L7QTDNRW	1202089382855020545	2	A2WNW8A4MOR7T7	1	AEF601SQFOSBL	1
A16FY9L7QTDNRW	1231357361035599873	2	AXQWKUJF7SQXP	4	A681XM15AN28F	3
A16FY9L7QTDNRW	1202132524698202112	2	AXQWKUJF7SQXP	4	A681XM15AN28F	3
A16FY9L7QTDNRW	1197040997487828992	1	AXQWKUJF7SQXP	2	A681XM15AN28F	2
A681XM15AN28F	1197508085113348096	1	AXQWKUJF7SQXP	1	A16FY9L7QTDNRW	1
A681XM15AN28F	1241194547314647046	2	AXQWKUJF7SQXP	2	A16FY9L7QTDNRW	2
A681XM15AN28F	1202085655326670850	4	AXQWKUJF7SQXP	1	A16FY9L7QTDNRW	4
A681XM15AN28F	1197323289934254081	4	AEF601SQFOSBL	3	A681XM15AN28F	3
A681XM15AN28F	1240854777497559041	4	AEF601SQFOSBL	4	A681XM15AN28F	3
A681XM15AN28F	1231855947691122689	2	AEF601SQFOSBL	2	A681XM15AN28F	3
A5BMA5POGL8DW	1162487508082388993	1	A16FY9L7QTDNRW	2	A16FY9L7QTDNRW	2
A5BMA5POGL8DW	1241212258342121475	1	A16FY9L7QTDNRW	2	A16FY9L7QTDNRW	2
A5BMA5POGL8DW	1196626191282774019	1	A16FY9L7QTDNRW	2	A16FY9L7QTDNRW	2
A16FY9L7QTDNRW	1162275156867239936	2	ADAGUJNWMEPT6	1	A1CF6U3GF7DZEJ	1
A16FY9L7QTDNRW	1245481063633367044	2	ADAGUJNWMEPT6	2	A1CF6U3GF7DZEJ	1
A16FY9L7QTDNRW	1263681868081369091	2	ADAGUJNWMEPT6	4	A1CF6U3GF7DZEJ	1
A1CF6U3GF7DZEJ	1231926829788860416	1	A1CF6U3GF7DZEJ	1	AE03LUY7RH400	4
A1CF6U3GF7DZEJ	1162444312656805888	4	A1CF6U3GF7DZEJ	4	AE03LUY7RH400	4
A1CF6U3GF7DZEJ	1162293808442347520	1	A1CF6U3GF7DZEJ	1	AE03LUY7RH400	3
AXQWKUJF7SQXP	1241077147982233600	2	AE03LUY7RH400	2	AXQWKUJF7SQXP	1
AXQWKUJF7SQXP	1264435773840990213	2	AE03LUY7RH400	2	AXQWKUJF7SQXP	1
AXQWKUJF7SQXP	1265872788281126912	1	AE03LUY7RH400	4	AXQWKUJF7SQXP	3
A681XM15AN28F	1235099544469131264	2	A16FY9L7QTDNRW	2	A681XM15AN28F	1
A681XM15AN28F	1202022710374797315	4	A16FY9L7QTDNRW	4	A681XM15AN28F	3
A681XM15AN28F	1231773449259036672	1	A16FY9L7QTDNRW	1	A681XM15AN28F	1
A1CF6U3GF7DZEJ	1162385499262205953	1	A681XM15AN28F	2	A16FY9L7QTDNRW	2
A1CF6U3GF7DZEJ	1264610561444233219	1	A681XM15AN28F	2	A16FY9L7QTDNRW	4
A1CF6U3GF7DZEJ	1263819900075859969	1	A681XM15AN28F	3	A16FY9L7QTDNRW	2
A1CF6U3GF7DZEJ	1197102598853025792	1	A1CF6U3GF7DZEJ	1	AE03LUY7RH400	3
A1CF6U3GF7DZEJ	1245570825270386693	1	A1CF6U3GF7DZEJ	1	AE03LUY7RH400	2
A1CF6U3GF7DZEJ	1263774713408417792	1	A1CF6U3GF7DZEJ	1	AE03LUY7RH400	4
AXQWKUJF7SQXP	1197264506151460864	3	A1CF6U3GF7DZEJ	1	A681XM15AN28F	3
AXQWKUJF7SQXP	1245532065552109568	3	A1CF6U3GF7DZEJ	1	A681XM15AN28F	2
AXQWKUJF7SQXP	1235161490585354241	1	A1CF6U3GF7DZEJ	4	A681XM15AN28F	4
A5BMA5POGL8DW	1245378280968130560	1	A681XM15AN28F	3	AE03LUY7RH400	4
A5BMA5POGL8DW	1197697650814050304	2	A681XM15AN28F	2	AE03LUY7RH400	1
A5BMA5POGL8DW	1197294850699186176	1	A681XM15AN28F	3	AE03LUY7RH400	3
A16FY9L7QTDNRW	1231807882502508545	2	A1CF6U3GF7DZEJ	1	AXQWKUJF7SQXP	2
A16FY9L7QTDNRW	1197753957851881474	2	A1CF6U3GF7DZEJ	1	AXQWKUJF7SQXP	1
A16FY9L7QTDNRW	1241063764360695809	1	A1CF6U3GF7DZEJ	1	AXQWKUJF7SQXP	4
AXQWKUJF7SQXP	1202072500840075264	3	A681XM15AN28F	4	A681XM15AN28F	4
AXQWKUJF7SQXP	1202190946026315777	4	A681XM15AN28F	4	A681XM15AN28F	5
AXQWKUJF7SQXP	1197414039506366465	1	A681XM15AN28F	2	A681XM15AN28F	3
A16FY9L7QTDNRW	1231992233123098624	2	A681XM15AN28F	4	AXQWKUJF7SQXP	4
A16FY9L7QTDNRW	1263632845597270017	2	A681XM15AN28F	4	AXQWKUJF7SQXP	1
A16FY9L7QTDNRW	1245463282347114511	4	A681XM15AN28F	4	AXQWKUJF7SQXP	4
A3P7M9666KJCP	1197294987337256961	4	A3GUJ6JD25FX7O	1	AE03LUY7RH400	4
A3P7M9666KJCP	1231917934156619777	2	A3GUJ6JD25FX7O	1	AE03LUY7RH400	2
A3P7M9666KJCP	1197613792722591744	2	A3GUJ6JD25FX7O	1	AE03LUY7RH400	4
A681XM15AN28F	1201994919335743488	4	AE03LUY7RH400	2	A1CF6U3GF7DZEJ	1
A681XM15AN28F	1245386724320202753	4	AE03LUY7RH400	4	A1CF6U3GF7DZEJ	4
A681XM15AN28F	1184476775335841792	2	AE03LUY7RH400	1	A1CF6U3GF7DZEJ	5
A3P7M9666KJCP	1231780114440052738	4	A681XM15AN28F	4	A681XM15AN28F	4
A3P7M9666KJCP	1174490195472896005	1	A681XM15AN28F	4	A681XM15AN28F	4
A3P7M9666KJCP	1155569603524751360	2	A681XM15AN28F	4	A681XM15AN28F	4
AXQWKUJF7SQXP	1197233625860845568	2	A16FY9L7QTDNRW	2	A681XM15AN28F	4
AXQWKUJF7SQXP	1240880281579671552	2	A16FY9L7QTDNRW	2	A681XM15AN28F	2
AXQWKUJF7SQXP	1184462881103986688	1	A16FY9L7QTDNRW	2	A681XM15AN28F	2
A681XM15AN28F	1204460402748342273	4	A3P7M9666KJCP	4	A681XM15AN28F	4
A681XM15AN28F	1232061891284959232	3	A3P7M9666KJCP	2	A681XM15AN28F	2
A681XM15AN28F	1202062198421372929	1	A3P7M9666KJCP	2	A681XM15AN28F	1
A3P7M9666KJCP	1235270346292547586	4	A1CF6U3GF7DZEJ	4	A16FY9L7QTDNRW	4
A3P7M9666KJCP	1231793214627164160	2	A1CF6U3GF7DZEJ	1	A16FY9L7QTDNRW	2
A3P7M9666KJCP	1155516135393103874	2	A1CF6U3GF7DZEJ	1	A16FY9L7QTDNRW	2
A681XM15AN28F	1155259835186679809	4	A681XM15AN28F	2	A681XM15AN28F	3
A681XM15AN28F	1231824819991089152	1	A681XM15AN28F	1	A681XM15AN28F	1
A681XM15AN28F	1264458588145225733	1	A681XM15AN28F	1	A681XM15AN28F	1
A16FY9L7QTDNRW	1196564899155120132	2	AXQWKUJF7SQXP	2	A681XM15AN28F	3
A16FY9L7QTDNRW	1241147605025017858	2	AXQWKUJF7SQXP	1	A681XM15AN28F	4
A16FY9L7QTDNRW	1162348566741954560	2	AXQWKUJF7SQXP	4	A681XM15AN28F	4
A681XM15AN28F	1196470891821064198	4	AEF601SQFOSBL	4	AE03LUY7RH400	2
A681XM15AN28F	1240929368270045184	1	AEF601SQFOSBL	1	AE03LUY7RH400	2
A681XM15AN28F	1196573725484670977	1	AEF601SQFOSBL	1	AE03LUY7RH400	3
A1CF6U3GF7DZEJ	1155621680015904768	1	AEF601SQFOSBL	4	A681XM15AN28F	1
A1CF6U3GF7DZEJ	1265892130838511617	1	AEF601SQFOSBL	1	A681XM15AN28F	2
A1CF6U3GF7DZEJ	1197232350670860289	4	AEF601SQFOSBL	4	A681XM15AN28F	4
A681XM15AN28F	1273382165980553218	2	A16FY9L7QTDNRW	1	A16FY9L7QTDNRW	1
A681XM15AN28F	1231332146759053313	4	A16FY9L7QTDNRW	2	A16FY9L7QTDNRW	2
A681XM15AN28F	1197060159513645056	1	A16FY9L7QTDNRW	1	A16FY9L7QTDNRW	1
A1CF6U3GF7DZEJ	1204256395299713024	4	AE03LUY7RH400	4	AXQWKUJF7SQXP	4
A1CF6U3GF7DZEJ	1264603332691275779	1	AE03LUY7RH400	3	AXQWKUJF7SQXP	2
A1CF6U3GF7DZEJ	1232054261636358144	1	AE03LUY7RH400	2	AXQWKUJF7SQXP	1
AXQWKUJF7SQXP	1263843849706717185	2	A3P7M9666KJCP	1	A681XM15AN28F	1
AXQWKUJF7SQXP	1232073875728609280	2	A3P7M9666KJCP	4	A681XM15AN28F	3
AXQWKUJF7SQXP	1231819807668002816	1	A3P7M9666KJCP	1	A681XM15AN28F	1
A3P7M9666KJCP	1197175663834345475	4	A681XM15AN28F	2	AXQWKUJF7SQXP	2
A3P7M9666KJCP	1174542449357836288	4	A681XM15AN28F	4	AXQWKUJF7SQXP	1
A3P7M9666KJCP	1197496033015738368	1	A681XM15AN28F	2	AXQWKUJF7SQXP	4
AXQWKUJF7SQXP	1241197918385774593	1	A681XM15AN28F	2	A681XM15AN28F	2
AXQWKUJF7SQXP	1197716927457767424	4	A681XM15AN28F	4	A681XM15AN28F	4
AXQWKUJF7SQXP	1202115174863450113	1	A681XM15AN28F	1	A681XM15AN28F	1
A1CF6U3GF7DZEJ	1265857707598282753	1	AXQWKUJF7SQXP	3	AXQWKUJF7SQXP	3
A1CF6U3GF7DZEJ	1264602352876691458	1	AXQWKUJF7SQXP	1	AXQWKUJF7SQXP	2
A1CF6U3GF7DZEJ	1174619111751593984	1	AXQWKUJF7SQXP	2	AXQWKUJF7SQXP	1
A681XM15AN28F	1202015679328722947	2	A16FY9L7QTDNRW	1	A681XM15AN28F	1
A681XM15AN28F	1245543792545054721	4	A16FY9L7QTDNRW	1	A681XM15AN28F	3
A681XM15AN28F	1235254870367752193	3	A16FY9L7QTDNRW	4	A681XM15AN28F	4
A1O4TRWZO664V3	1232017327928987648	3	AEF601SQFOSBL	1	A1CF6U3GF7DZEJ	3
A1O4TRWZO664V3	1155485371876225026	4	AEF601SQFOSBL	4	A1CF6U3GF7DZEJ	4
A1O4TRWZO664V3	1231771793733640192	1	AEF601SQFOSBL	2	A1CF6U3GF7DZEJ	1
A1CF6U3GF7DZEJ	1197178218077401093	1	A1IFIK8J49WBER	3	A3TDUHEBFJ53NM	3
A1CF6U3GF7DZEJ	1196583580182499329	2	A1IFIK8J49WBER	3	A3TDUHEBFJ53NM	1
A1CF6U3GF7DZEJ	1245466566315012096	1	A1IFIK8J49WBER	3	A3TDUHEBFJ53NM	2
AXQWKUJF7SQXP	1155213605765124096	3	A681XM15AN28F	1	A681XM15AN28F	3
AXQWKUJF7SQXP	1241189703908540417	1	A681XM15AN28F	1	A681XM15AN28F	2
AXQWKUJF7SQXP	1241131147037265921	4	A681XM15AN28F	4	A681XM15AN28F	4
A681XM15AN28F	1241236526522130433	1	A2LN42YO5UY41W	2	AE03LUY7RH400	1
A681XM15AN28F	1264599176752529414	1	A2LN42YO5UY41W	1	AE03LUY7RH400	4
A1CF6U3GF7DZEJ	1231787816172113922	1	A16FY9L7QTDNRW	1	A681XM15AN28F	2
A1CF6U3GF7DZEJ	1265939395703500800	1	A16FY9L7QTDNRW	2	A681XM15AN28F	2
A1CF6U3GF7DZEJ	1204493054540947456	1	A16FY9L7QTDNRW	2	A681XM15AN28F	2
A1CF6U3GF7DZEJ	1235088740420222976	1	A16FY9L7QTDNRW	2	A16FY9L7QTDNRW	2
A1CF6U3GF7DZEJ	1264426498943070213	1	A16FY9L7QTDNRW	2	A16FY9L7QTDNRW	2
A1CF6U3GF7DZEJ	1155576020457664513	1	A16FY9L7QTDNRW	2	A16FY9L7QTDNRW	2
A681XM15AN28F	1197030016220942336	2	AXQWKUJF7SQXP	2	A681XM15AN28F	2
A681XM15AN28F	1231347090405629953	4	AXQWKUJF7SQXP	3	A681XM15AN28F	4
A681XM15AN28F	1263709558490517504	4	AXQWKUJF7SQXP	3	A681XM15AN28F	4
A3P7M9666KJCP	1264490254406496256	2	AE03LUY7RH400	2	AXQWKUJF7SQXP	2
A3P7M9666KJCP	1241035651115413504	2	AE03LUY7RH400	2	AXQWKUJF7SQXP	2
